1356;Tomas Jun;Second Striker;22
1357;Danny Murphy;Central Midfield;28
1358;Vikash Dhorasoo;Central Midfield;31
1359;Fran Mérida;Central Midfield;15
1360;Maciej Zurawski;Centre-Forward;28
1361;Clinton Morrison;Centre-Forward;26
1362;Santos;Centre-Forward;26
1363;Aruna Dindane;Second Striker;24
1364;Albert Riera;Left Winger;23
1365;Alou Diarra;Defensive Midfield;23
1366;Frédéric Piquionne;Centre-Forward;26
1367;Pascal Feindouno;Right Winger;24
1368;Fabrice Pancrate;Right Winger;25
1369;Andrew O'Brien;Centre-Back;26
1370;Abou Diaby;Central Midfield;19
1371;Mohamed Zidan;Second Striker;23
1372;Erik Edman;Left-Back;26
1373;David Rozehnal;Centre-Back;25
1374;Sergey Semak;Central Midfield;29
1375;Hossam Ghaly;Central Midfield;24
1376;Moumouni Dagano;Centre-Forward;24
1377;Luis García;Central Midfield;24
1378;Marcus Bent;Centre-Forward;27
1379;Wayne Routledge;Left Winger;20
1380;Emir Spahic;Centre-Back;25
1381;David Connolly;Centre-Forward;28
1382;Leonardo Pisculichi;Attacking Midfield;21
1383;Claudio Maldonado;Defensive Midfield;26
1384;Carlos Vela;Right Winger;16
1385;Alessandro Gamberini;Centre-Back;23
1386;Abdul Kader Keita;Right Winger;23
1387;Amr Zaki;Centre-Forward;22
1388;Sebastián Taborda;Centre-Forward;24
1389;Aleksandr Anyukov;Right-Back;22
1390;Leandro Fernández;Centre-Back;22
1391;Aritz Aduriz;Centre-Forward;24
1392;Mikel Arteta;Central Midfield;23
1393;Emanuel Pogatetz;Centre-Back;22
1394;Jon Stead;Centre-Forward;22
1395;Julio dos Santos;Central Midfield;22
1396;Yaya Touré;Central Midfield;22
1397;Dennis Oliech;Right Winger;20
1398;Ade Akinbiyi;Centre-Forward;31
1399;Kléberson;Central Midfield;26
1400;Enzo Maresca;Central Midfield;25
1401;França;Centre-Forward;29
1402;Luis Jiménez;Attacking Midfield;21
1403;Shinji Ono;Attacking Midfield;26
1404;Wesley Sonck;Centre-Forward;26
1405;Thimothée Atouba;Left-Back;23
1406;Nicolás Frutos;Centre-Forward;24
1407;Lukas Zelenka;Attacking Midfield;26
1408;Nuno Espírito Santo;Goalkeeper;31
1409;Takayuki Suzuki;Centre-Forward;29
1410;Bakari Koné;Right Winger;23
1411;Luciano Galletti;Right Winger;25
1412;Nunes;Centre-Back;28
1413;Mark González;Left Winger;20
1414;Ron Vlaar;Centre-Back;20
1415;Morten Skoubo;Centre-Forward;25
1416;Jorge Luís;Left-Back;29
1417;Bostjan Cesar;Centre-Back;22
1418;Quincy Owusu-Abeyie;Left Winger;19
1419;Edixon Perea;Centre-Forward;21
1420;Felipe;Left Winger;27
1421;Federico Insúa;Attacking Midfield;25
1422;Naldo;Centre-Back;22
1423;Garry O'Connor;Centre-Forward;22
1424;Jhon Viáfara;Defensive Midfield;26
1425;Lisandro López;Centre-Forward;22
1426;Michael Brown;Central Midfield;28
1427;Sören Larsen;Centre-Forward;23
1428;Nolberto Solano;Right Midfield;31
1429;Paul Konchesky;Left-Back;24
1430;Diomansy Kamara;Right Winger;24
1431;Darren Carter;Central Midfield;21
1432;Marek Heinz;Centre-Forward;28
1433;Damien Francis;Central Midfield;26
1434;John Welsh;Central Midfield;21
1435;Gustavo Nery;Left-Back;27
1436;Adam Virgo;Centre-Back;22
1437;Ivica Dragutinovic;Centre-Back;29
1438;Santiago Solari;Left Midfield;28
1439;Nuno Valente;Left-Back;30
1440;Young-pyo Lee;Left-Back;28
1441;Rabiu Afolabi;Centre-Back;25
1442;Tomasz Frankowski;Centre-Forward;31
1443;Patrick Owomoyela;Right-Back;25
1444;João Alves;Central Midfield;24
1445;Sébastien Mazure;Centre-Forward;26
1446;Sasa Ilic;Central Midfield;27
1447;Miguel Ángel;Defensive Midfield;26
1448;Chun-soo Lee;Second Striker;23
1449;Martin Kamburov;Centre-Forward;25
1450;Javier Arizmendi;Centre-Forward;21
1451;Marián Had;Centre-Back;23
1452;Martin Andresen;Central Midfield;28
1453;Eldin Jakupovic;Goalkeeper;21
1454;Anthony Seric;Left-Back;26
1455;Danny Gabbidon;Centre-Back;25
1456;James Collins;Centre-Back;21
1457;Júan;Attacking Midfield;23
1458;Heidar Helguson;Centre-Forward;27
1459;Pavel Pogrebnyak;Centre-Forward;22
1460;Ben Foster;Goalkeeper;22
1461;Denis Kolodin;Centre-Back;23
1462;Borges;Centre-Forward;25
1463;Ognjen Koroman;Right Winger;26
1464;Daniel Bilos;Left Midfield;24
1465;Mads Junker;Centre-Forward;24
1466;Andriy Shevchenko;Centre-Forward;29
1467;Michael Carrick;Defensive Midfield;25
1468;Mahamadou Diarra;Defensive Midfield;25
1469;Joaquín;Right Winger;25
1470;Zlatan Ibrahimovic;Centre-Forward;24
1471;Sergio Agüero;Centre-Forward;18
1472;Fernando Gago;Defensive Midfield;20
1473;John Mikel Obi;Defensive Midfield;19
1474;Dirk Kuyt;Right Winger;26
1475;Obafemi Martins;Centre-Forward;21
1476;Dimitar Berbatov;Centre-Forward;25
1477;Damien Duff;Right Midfield;27
1478;Ruud van Nistelrooy;Centre-Forward;30
1479;Ricardo Oliveira;Centre-Forward;26
1480;Carlos Tévez;Second Striker;22
1481;Javier Mascherano;Defensive Midfield;22
1482;Anatoliy Tymoshchuk;Defensive Midfield;27
1483;Gianluca Zambrotta;Right-Back;29
1484;Khalid Boulahrouz;Centre-Back;24
1485;Ashley Young;Left Midfield;21
1486;David Pizarro;Central Midfield;26
1487;Matthew Upson;Centre-Back;27
1488;Didier Zokora;Defensive Midfield;25
1489;Nicolas Anelka;Centre-Forward;27
1490;Eidur Gudjohnsen;Centre-Forward;27
1491;Gonzalo Higuaín;Centre-Forward;19
1492;Pablo Aimar;Attacking Midfield;26
1493;Cani;Attacking Midfield;24
1494;Andy Johnson;Centre-Forward;25
1495;Vincent Kompany;Centre-Back;20
1496;Lukas Podolski;Centre-Forward;21
1497;Tomás Rosicky;Attacking Midfield;25
1498;Francesco Tavano;Centre-Forward;27
1499;Stiliyan Petrov;Central Midfield;27
1500;Pascal Chimbonda;Right-Back;27
1501;Patrick Vieira;Defensive Midfield;30
1502;Jermaine Pennant;Right Winger;23
1503;Maniche;Central Midfield;28
1504;Fernando Cavenaghi;Centre-Forward;23
1505;Arouna Koné;Centre-Forward;22
1506;Wagner;Attacking Midfield;21
1507;Javier Chevantón;Centre-Forward;25
1508;Robert Huth;Centre-Back;21
1509;Amauri;Centre-Forward;26
1510;Matías Fernández;Attacking Midfield;20
1511;Rafael Sóbis;Centre-Forward;21
1512;Daniel Van Buyten;Centre-Back;28
1513;Adrian Mutu;Centre-Forward;27
1514;Kim Källström;Defensive Midfield;23
1515;Nilmar;Centre-Forward;21
1516;Massimo Oddo;Right-Back;30
1517;Ronaldo;Centre-Forward;30
1518;Asier del Horno;Left-Back;25
1519;Fatih Tekke;Centre-Forward;28
1520;Emile Heskey;Centre-Forward;28
1521;Diego Lugano;Centre-Back;25
1522;Ederson;Attacking Midfield;20
1523;Ashley Cole;Left-Back;25
1524;Fabio Cannavaro;Centre-Back;32
1525;Mateja Kezman;Centre-Forward;27
1526;Alejandro Domínguez;Attacking Midfield;25
1527;Jérémy Toulalan;Defensive Midfield;22
1528;Maicon;Right-Back;24
1529;Luís Boa Morte;Left Midfield;29
1530;Mido;Centre-Forward;23
1531;Joleon Lescott;Centre-Back;23
1532;Marcelo;Left-Back;18
1533;Stefan Kießling;Centre-Forward;22
1534;David Odonkor;Right Winger;22
1535;Alou Diarra;Defensive Midfield;25
1536;Costinha;Defensive Midfield;31
1537;Mark van Bommel;Defensive Midfield;29
1538;Nikola Zigic;Centre-Forward;25
1539;Georgios Seitaridis;Right-Back;25
1540;Diego;Attacking Midfield;21
1541;Joris Mathijsen;Centre-Back;26
1542;Ilan;Centre-Forward;25
1543;Fernando Navarro;Left-Back;24
1544;Gary McSheffrey;Left Winger;23
1545;Sidi Keita;Defensive Midfield;21
1546;Javi Martínez;Defensive Midfield;17
1547;Sébastien Frey;Goalkeeper;26
1548;Edú Dracena;Centre-Back;25
1549;Ramón;Attacking Midfield;18
1550;Yaya Touré;Central Midfield;23
1551;Fabio Grosso;Left-Back;28
1552;Daniel Moreira;Second Striker;28
1553;Mario Santana;Second Striker;24
1554;Fábio Simplício;Central Midfield;26
1555;Matías Delgado;Attacking Midfield;23
1556;Souleymane Diawara;Centre-Back;27
1557;Emiliano Bonazzoli;Centre-Forward;27
1558;Fernando Morientes;Centre-Forward;30
1559;Aleksandr Kerzhakov;Centre-Forward;24
1560;Diego Milito;Centre-Forward;27
1561;Benoît Pedretti;Defensive Midfield;25
1562;Lilian Thuram;Centre-Back;34
1563;Celsinho;Attacking Midfield;17
1564;Pierre-Alain Frau;Centre-Forward;26
1565;Ricardo Rocha;Centre-Back;28
1566;Johan Elmander;Centre-Forward;25
1567;Benoît Assou-Ekotto;Left-Back;22
1568;Pavel Pogrebnyak;Centre-Forward;23
1569;Mousa Dembélé;Central Midfield;18
1570;Denílson;Defensive Midfield;18
1571;Edinson Cavani;Centre-Forward;19
1572;Jan Vennegoor of Hesselink;Centre-Forward;27
1573;Per Mertesacker;Centre-Back;21
1574;Nelson Valdez;Centre-Forward;22
1575;Riki;Centre-Forward;25
1576;Sébastien Squillaci;Centre-Back;25
1577;Olivier Thomert;Left Midfield;26
1578;Paulo André;Centre-Back;22
1579;Niko Kranjcar;Attacking Midfield;22
1580;Afonso Alves;Centre-Forward;25
1581;Franck Queudrue;Left-Back;27
1582;Johann Vogel;Defensive Midfield;29
1583;Federico Insúa;Attacking Midfield;26
1584;Fitz Hall;Centre-Back;25
1585;Deivid;Centre-Forward;26
1586;Yoann Gourcuff;Attacking Midfield;19
1587;Greg Halford;Centre-Back;22
1588;Dodô;Centre-Forward;32
1589;Cameron Jerome;Centre-Forward;19
1590;Denny Landzaat;Central Midfield;30
1591;Andy Reid;Left Midfield;23
1592;Calum Davenport;Centre-Back;24
1593;Fábio Santos;Defensive Midfield;26
1594;Alex Frei;Centre-Forward;26
1595;Simone Barone;Central Midfield;28
1596;Milan Bisevac;Centre-Back;23
1597;Jason Roberts;Centre-Forward;28
1598;Salomon Kalou;Left Winger;20
1599;Mista;Centre-Forward;27
1600;Jean-Alain Boumsong;Centre-Back;26
1601;Péguy Luyindula;Centre-Forward;27
1602;Matt Moussilou;Centre-Forward;24
1603;Mariano Pernía;Left-Back;29
1604;Andreas Hinkel;Right-Back;24
1605;Frédéric Thomas;Central Midfield;25
1606;Moubarak Boussoufa;Attacking Midfield;21
1607;Caner Erkin;Left-Back;18
1608;Koen Daerden;Central Midfield;24
1609;Matías Vuoso;Centre-Forward;24
1610;Nenê;Attacking Midfield;24
1611;Salvador Cabañas;Centre-Forward;25
1612;Leandro Somoza;Defensive Midfield;25
1613;Álvaro Arbeloa;Right-Back;24
1614;Boubacar Sanogo;Centre-Forward;23
1615;Francisco Fonseca;Centre-Forward;27
1616;Massimo Gobbi;Left-Back;26
1617;Matthew Kilgallon;Centre-Back;22
1618;Marco Ruben;Centre-Forward;20
1619;Madjid Bougherra;Centre-Back;24
1620;Jimmy Bullard;Central Midfield;27
1621;Ricardinho;Attacking Midfield;30
1622;Shefki Kuqi;Centre-Forward;29
1623;Benni McCarthy;Centre-Forward;28
1624;Rodolfo;Centre-Back;24
1625;Jonathan Santana;Central Midfield;24
1626;Leonardo Pisculichi;Attacking Midfield;22
1627;Konstantinos Katsouranis;Defensive Midfield;27
1628;Jiri Jarosik;Centre-Back;28
1629;Ronald Zubar;Centre-Back;20
1630;Roberto Guana;Central Midfield;25
1631;Jérémy Ménez;Second Striker;19
1632;Stefano Mauri;Attacking Midfield;26
1633;Ricardo Osorio;Right-Back;26
1634;Francisco Fonseca;Centre-Forward;26
1635;Diego Rivas;Central Midfield;26
1636;Gijs Luirink;Centre-Back;22
1637;Claude Davis;Centre-Back;27
1638;Daniel Montenegro;Attacking Midfield;27
1639;Nelson Rivas;Centre-Back;23
1640;Pablo Vitti;Centre-Forward;21
1641;Rob Hulse;Centre-Forward;26
1642;Christian Wilhelmsson;Right Winger;26
1643;Daniele Bonera;Centre-Back;25
1644;Daniel Niculae;Centre-Forward;23
1645;Radhi Jaidi;Centre-Back;30
1646;David Cotterill;Right Winger;18
1647;Corrêa;Defensive Midfield;25
1648;Pasquale Foggia;Attacking Midfield;23
1649;Johan Micoud;Attacking Midfield;32
1650;Steed Malbranque;Central Midfield;26
1651;Marco Cassetti;Centre-Back;29
1652;Andreas Isaksson;Goalkeeper;24
1653;Jaap Stam;Centre-Back;33
1654;Juan Pablo Sorín;Left-Back;30
1655;Jan Kromkamp;Right-Back;25
1656;Boško Jankovic;Right Winger;22
1657;Robert Green;Goalkeeper;26
1658;Luis Jiménez;Attacking Midfield;22
1659;Markus Rosenberg;Centre-Forward;24
1660;Bernardo Corradi;Centre-Forward;30
1661;Lucas Biglia;Defensive Midfield;20
1662;Luciano Figueroa;Centre-Forward;25
1663;Thomas Gravesen;Defensive Midfield;30
1664;Erjon Bogdani;Centre-Forward;29
1665;Carlton Cole;Centre-Forward;22
1666;Ivan Pelizzoli;Goalkeeper;26
1667;Amara Diané;Right Winger;23
1668;Cribari;Centre-Back;26
1669;Leandro Gracián;Attacking Midfield;23
1670;Yohan Hautcoeur;Central Midfield;24
1671;José Manuel Jurado;Attacking Midfield;20
1672;Amdy Fayé;Defensive Midfield;29
1673;André Ooijer;Centre-Back;32
1674;Abdoulaye Fayé;Centre-Back;28
1675;Arthur Boka;Left-Back;23
1676;Nenad Kovacevic;Defensive Midfield;25
1677;Pascal Cygan;Centre-Back;32
1678;Clint Dempsey;Second Striker;23
1679;Pablo Barrientos;Right Winger;21
1680;Michel Bastos;Left Midfield;22
1681;Aílton;Centre-Forward;22
1682;Christian Maggio;Right-Back;24
1683;Zdravko Kuzmanovic;Central Midfield;19
1684;Gonzalo Vargas;Centre-Forward;24
1685;Kevin Thomson;Central Midfield;22
1686;George Ogararu;Right-Back;26
1687;Anthony Stokes;Centre-Forward;18
1688;Alexis Sánchez;Left Winger;17
1689;Bolívar;Centre-Back;25
1690;Kauê;Left-Back;22
1691;Juan Pablo Pino;Right Winger;19
1692;Ryan Donk;Defensive Midfield;20
1693;Luiz Adriano;Centre-Forward;19
1694;Tinga;Central Midfield;28
1695;Mohamed Zidan;Second Striker;25
1696;Djimi Traoré;Centre-Back;26
1697;Karim Haggui;Centre-Back;22
1698;Marcelinho Paraíba;Attacking Midfield;31
1699;Aleksandar Lukovic;Centre-Back;23
1700;Gabriel Paletta;Centre-Back;20
1701;Luton Shelton;Left Winger;21
1702;Yuki Abe;Defensive Midfield;25
1703;Matías Vuoso;Centre-Forward;25
1704;Marko Pantelic;Centre-Forward;27
1705;Razvan Cocis;Central Midfield;23
1706;Modeste M'Bami;Defensive Midfield;23
1707;Kevin Kilbane;Left Midfield;29
1708;Angelos Charisteas;Centre-Forward;26
1709;Luigi Pieroni;Centre-Forward;26
1710;Fernando Torres;Centre-Forward;23
1711;Arjen Robben;Right Winger;23
1712;Anderson;Central Midfield;19
1713;Pepe;Centre-Back;24
1714;Franck Ribéry;Left Winger;24
1715;Wesley Sneijder;Attacking Midfield;23
1716;Nani;Left Winger;20
1717;Owen Hargreaves;Defensive Midfield;26
1718;Darren Bent;Centre-Forward;23
1719;Thierry Henry;Centre-Forward;29
1720;Alexandre Pato;Centre-Forward;17
1721;Diego Forlán;Second Striker;28
1722;Simão;Left Winger;27
1723;Gabriel Milito;Centre-Back;26
1724;Mirko Vucinic;Second Striker;23
1725;Florent Malouda;Central Midfield;27
1726;Nicolas Anelka;Centre-Forward;28
1727;Éver Banega;Central Midfield;19
1728;Manuel Fernandes;Central Midfield;21
1729;Ryan Babel;Left Winger;20
1730;Afonso Alves;Centre-Forward;26
1731;Abdul Kader Keita;Right Winger;25
1732;Yakubu Aiyegbeni;Centre-Forward;24
1733;Cristian Chivu;Centre-Back;26
1734;Miroslav Klose;Centre-Forward;29
1735;Éric Abidal;Left-Back;27
1736;Mauro Zárate;Second Striker;20
1737;Nery Castillo;Right Winger;23
1738;Gareth Bale;Right Winger;17
1739;Matuzalém;Defensive Midfield;27
1740;Royston Drenthe;Left Midfield;20
1741;Willian;Right Winger;19
1742;Nikola Zigic;Centre-Forward;26
1743;Marcell Jansen;Left-Back;21
1744;Eduardo;Centre-Forward;24
1745;Tiago;Central Midfield;26
1746;David Suazo;Centre-Forward;27
1747;Raúl García;Attacking Midfield;20
1748;Rolando Bianchi;Centre-Forward;24
1749;Alan Hutton;Right-Back;23
1750;Vedran Corluka;Centre-Back;21
1751;Nigel Reo-Coker;Defensive Midfield;23
1752;José Antonio Reyes;Right Winger;23
1753;Juan Riquelme;Attacking Midfield;29
1754;Gabriel Heinze;Centre-Back;29
1755;Breno;Centre-Back;18
1756;Branislav Ivanovic;Centre-Back;23
1757;Kieron Dyer;Right Midfield;28
1758;Arouna Koné;Centre-Forward;23
1759;Elano;Attacking Midfield;26
1760;Younès Kaboul;Centre-Back;21
1761;Javier Arizmendi;Centre-Forward;23
1762;Óscar Cardozo;Centre-Forward;24
1763;Vincenzo Iaquinta;Centre-Forward;27
1764;Craig Bellamy;Left Winger;28
1765;Luca Toni;Centre-Forward;30
1766;Mohamed Sissoko;Defensive Midfield;23
1767;Craig Gordon;Goalkeeper;24
1768;Jonathan Woodgate;Centre-Back;28
1769;Sulley Muntari;Central Midfield;22
1770;Jorge Andrade;Centre-Back;29
1771;Martin Skrtel;Centre-Back;23
1772;Giuseppe Rossi;Centre-Forward;20
1773;Peter Odemwingie;Right Winger;26
1774;Lucas Leiva;Defensive Midfield;20
1775;John Utaka;Left Winger;25
1776;Ilsinho;Right Midfield;21
1777;Scott Parker;Central Midfield;26
1778;Jonathan Woodgate;Centre-Back;27
1779;Jermain Defoe;Centre-Forward;25
1780;Julien Faubert;Defensive Midfield;24
1781;Cicinho;Right-Back;27
1782;Djibril Cissé;Centre-Forward;25
1783;Sergio Almirón;Central Midfield;26
1784;Yaya Touré;Central Midfield;24
1785;José Sosa;Attacking Midfield;22
1786;Bacary Sagna;Right-Back;24
1787;Alan Smith;Central Midfield;26
1788;Diomansy Kamara;Right Winger;26
1789;David Nugent;Centre-Forward;22
1790;Kenwyne Jones;Centre-Forward;22
1791;Mido;Centre-Forward;24
1792;Fabio Grosso;Left-Back;29
1793;Gökdeniz Karadeniz;Left Winger;28
1794;José Enrique;Left-Back;21
1795;Joey Barton;Central Midfield;24
1796;Kieran Richardson;Left-Back;22
1797;Valeri Bojinov;Centre-Forward;21
1798;Aleksandr Kerzhakov;Centre-Forward;25
1799;Rio Mavuba;Defensive Midfield;23
1800;Karim Ziani;Attacking Midfield;24
1801;Boško Jankovic;Right Winger;23
1802;Albert Luque;Left Winger;29
1803;Aquivaldo Mosquera;Centre-Back;26
1804;Cléber Santana;Central Midfield;26
1805;Ángel Di María;Right Winger;19
1806;Cristiano Lucarelli;Centre-Forward;31
1807;Kevin-Prince Boateng;Central Midfield;20
1808;Carlos Alberto;Attacking Midfield;22
1809;Leighton Baines;Left-Back;22
1810;Mémé Tchité;Centre-Forward;23
1811;Grafite;Centre-Forward;28
1812;Gary O'Neil;Central Midfield;24
1813;James McFadden;Second Striker;24
1814;Nelson Rivas;Centre-Back;24
1815;Michael Chopra;Centre-Forward;23
1816;Domenico Criscito;Left-Back;20
1817;Luis Suárez;Centre-Forward;20
1818;Fernando Belluschi;Attacking Midfield;24
1819;Fabio Quagliarella;Centre-Forward;24
1820;Yossi Benayoun;Right Winger;27
1821;Martin Petrov;Left Winger;28
1822;Lassana Diarra;Defensive Midfield;22
1823;Ciprian Marica;Centre-Forward;21
1824;Felipe Caicedo;Centre-Forward;19
1825;Andrea Caracciolo;Centre-Forward;26
1826;Emerson Sheik;Left Winger;29
1827;Diego López;Goalkeeper;25
1828;Andrés Guardado;Central Midfield;20
1829;Carlos Eduardo;Attacking Midfield;20
1830;Danny Koevermans;Centre-Forward;28
1831;Jason Koumas;Attacking Midfield;27
1832;Mathieu Bodmer;Centre-Back;24
1833;Mariano Pavone;Centre-Forward;25
1834;Scott Brown;Central Midfield;22
1835;Daniele Mannini;Right Midfield;24
1836;Juan;Centre-Back;28
1837;César Delgado;Right Winger;26
1838;Alexis;Centre-Back;21
1839;Franco Semioli;Right Winger;27
1840;Frédéric Piquionne;Centre-Forward;28
1841;Fabrice Muamba;Central Midfield;19
1842;Óscar Ustari;Goalkeeper;21
1843;Francesco Tavano;Centre-Forward;28
1844;James Beattie;Centre-Forward;29
1845;Andy Reid;Left Midfield;25
1846;Jussiê;Attacking Midfield;23
1847;Zoumana Camara;Centre-Back;28
1848;Ismaël Bangoura;Centre-Forward;22
1849;Nenê;Attacking Midfield;26
1850;Danko Lazovic;Second Striker;24
1851;Mark González;Left Winger;23
1852;Phil Jagielka;Centre-Back;24
1853;Ángel López;Right-Back;26
1854;Gary Cahill;Centre-Back;22
1855;Graziano Pellè;Centre-Forward;21
1856;Welliton;Centre-Forward;20
1857;Steven Davis;Central Midfield;22
1858;David López;Central Midfield;24
1859;Cristiano Lucarelli;Centre-Forward;32
1860;Maxi Pereira;Right-Back;23
1861;Ezequiel Lavezzi;Second Striker;22
1862;Juliano Belletti;Right-Back;31
1863;Marlon Harewood;Centre-Forward;27
1864;Glen Johnson;Right-Back;22
1865;Gelson Fernandes;Defensive Midfield;20
1866;Marco Andreolli;Centre-Back;21
1867;Fabiano Santacroce;Centre-Back;21
1868;Marek Hamsik;Central Midfield;19
1869;Grétar Steinsson;Right-Back;25
1870;Arturo Vidal;Central Midfield;20
1871;Robert Earnshaw;Centre-Forward;26
1872;Benjani;Centre-Forward;29
1873;Émerson;Defensive Midfield;31
1874;Roy Makaay;Centre-Forward;32
1875;Lincoln;Attacking Midfield;28
1876;Gaël Givet;Centre-Back;25
1877;Kanga Akalé;Left Winger;26
1878;Papa Bouba Diop;Defensive Midfield;29
1879;Benoît Cheyrou;Defensive Midfield;26
1880;Giulio Migliaccio;Central Midfield;26
1881;Ivan Rakitic;Central Midfield;19
1882;Tom De Mul;Right Midfield;21
1883;Fernando Baiano;Centre-Forward;28
1884;Roque Santa Cruz;Centre-Forward;25
1885;Filip Holosko;Right Winger;23
1886;Mesut Özil;Attacking Midfield;19
1887;Dani Güiza;Centre-Forward;26
1888;Blaise Matuidi;Central Midfield;20
1889;Ari;Centre-Forward;21
1890;Chinedu Obasi;Right Winger;21
1891;Emerson Sheik;Left Winger;28
1892;Maxi Moralez;Attacking Midfield;20
1893;Nathan Ellington;Centre-Forward;26
1894;Marco Ruben;Centre-Forward;21
1895;Michele Pazienza;Defensive Midfield;25
1896;Theofanis Gekas;Centre-Forward;27
1897;Antonio Nocerino;Central Midfield;22
1898;Matthew Taylor;Left Midfield;26
1899;Zat Knight;Centre-Back;27
1900;Freddie Ljungberg;Attacking Midfield;30
1901;Ludovic Giuly;Right Winger;30
1902;Carlos Diogo;Right-Back;23
1903;Giandomenico Mesto;Right-Back;25
1904;Ebi Smolarek;Centre-Forward;26
1905;Massimo Donati;Defensive Midfield;26
1906;Andrea Caracciolo;Centre-Forward;25
1907;Boubacar Sanogo;Centre-Forward;24
1908;Pape Diakhaté;Centre-Back;23
1909;Mike Hanke;Centre-Forward;23
1910;Reginaldo;Centre-Forward;23
1911;André-Pierre Gignac;Centre-Forward;21
1912;Manuel da Costa;Centre-Back;21
1913;Kenny Miller;Centre-Forward;27
1914;Hameur Bouazza;Right Winger;22
1915;Claude Davis;Centre-Back;28
1916;Chris Baird;Defensive Midfield;25
1917;Adamu Mohammed;Defensive Midfield;24
1918;Franco Di Santo;Centre-Forward;18
1919;Lukasz Fabianski;Goalkeeper;22
1920;Fabrizio Miccoli;Centre-Forward;28
1921;David Rozehnal;Centre-Back;27
1922;Raffael;Second Striker;22
1923;Tomasz Kuszczak;Goalkeeper;25
1924;Anderson;Centre-Back;27
1925;Leon Andreasen;Central Midfield;24
1926;Federico Insúa;Attacking Midfield;27
1927;Tim Howard;Goalkeeper;28
1928;Dawid Janczyk;Centre-Forward;19
1929;Lomana LuaLua;Second Striker;26
1930;Seydou Keita;Central Midfield;27
1931;Luis García;Right Winger;29
1932;Mauro Esposito;Right Winger;28
1933;Fitz Hall;Centre-Back;27
1934;Florent Sinama-Pongolle;Second Striker;22
1935;Marcus Berg;Centre-Forward;21
1936;Ricardo;Goalkeeper;31
1937;Ricardo Costa;Centre-Back;26
1938;Garry O'Connor;Centre-Forward;24
1939;Ionut Mazilu;Centre-Forward;25
1940;Souza;Attacking Midfield;28
1941;Edin Dzeko;Centre-Forward;21
1942;Malik Fathi;Central Midfield;24
1943;Ernesto Farías;Centre-Forward;27
1944;Daniele Cacia;Centre-Forward;24
1945;Marlon King;Centre-Forward;27
1946;Héctor Moreno;Centre-Back;19
1947;Nicolás Navarro;Goalkeeper;22
1948;Nicolas Lombaerts;Centre-Back;22
1949;Dimitri Payet;Attacking Midfield;20
1950;Gorka Iraizoz;Goalkeeper;26
1951;Antonio Floro Flores;Centre-Forward;24
1952;Adel Taarabt;Attacking Midfield;18
1953;Cata Díaz;Centre-Back;27
1954;Daniele Galloppa;Central Midfield;22
1955;Robinho;Left Winger;24
1956;Dimitar Berbatov;Centre-Forward;27
1957;Dani Alves;Right-Back;25
1958;Danny;Attacking Midfield;25
1959;Klaas-Jan Huntelaar;Centre-Forward;25
1960;Ronaldinho;Attacking Midfield;28
1961;Ricardo Quaresma;Right Winger;24
1962;Robbie Keane;Centre-Forward;28
1963;Jô;Centre-Forward;21
1964;Amauri;Centre-Forward;28
1965;Javier Mascherano;Defensive Midfield;24
1966;David Bentley;Right Midfield;23
1967;Marouane Fellaini;Central Midfield;20
1968;Luka Modric;Central Midfield;22
1969;Bosingwa;Right-Back;25
1970;Lassana Diarra;Defensive Midfield;23
1971;Nigel de Jong;Defensive Midfield;24
1972;Roman Pavlyuchenko;Centre-Forward;26
1973;Aleksandr Hleb;Attacking Midfield;27
1974;Andrey Arshavin;Second Striker;27
1975;Martín Cáceres;Right-Back;21
1976;Jermain Defoe;Centre-Forward;26
1977;Miralem Sulejmani;Left Midfield;19
1978;Samir Nasri;Left Winger;21
1979;Craig Bellamy;Left Winger;29
1980;Rafael van der Vaart;Attacking Midfield;25
1981;James Milner;Central Midfield;22
1982;Wilson Palacios;Defensive Midfield;24
1983;Ederson;Attacking Midfield;22
1984;Alberto Gilardino;Centre-Forward;26
1985;Jean II Makoun;Defensive Midfield;25
1986;Sulley Muntari;Central Midfield;23
1987;Andrea Barzagli;Centre-Back;27
1988;Dani Güiza;Centre-Forward;27
1989;Seydou Keita;Central Midfield;28
1990;Vedran Corluka;Centre-Back;22
1991;Peter Crouch;Centre-Forward;27
1992;Andy Johnson;Centre-Forward;27
1993;Mancini;Left Winger;27
1994;Diego Milito;Centre-Forward;29
1995;Fabricio Coloccini;Centre-Back;26
1996;Wayne Bridge;Left-Back;28
1997;Johan Elmander;Centre-Forward;27
1998;Juan Manuel Vargas;Left-Back;24
1999;Hatem Ben Arfa;Attacking Midfield;21
2000;Jérémy Ménez;Second Striker;21
2001;Domenico Criscito;Left-Back;21
2002;Shaun Wright-Phillips;Right Winger;26
2003;Gianluca Zambrotta;Right-Back;31
2004;Rafael Sóbis;Centre-Forward;23
2005;Luca Cigarini;Defensive Midfield;22
2006;Deco;Attacking Midfield;30
2007;Jefferson Farfán;Right Winger;23
2008;Júlio Baptista;Attacking Midfield;26
2009;Ricardo Oliveira;Centre-Forward;28
2010;Ezequiel Garay;Centre-Back;21
2011;Thiago Silva;Centre-Back;24
2012;Johnny Heitinga;Centre-Back;24
2013;Sergio García;Centre-Forward;25
2014;Carlos Cuéllar;Centre-Back;26
